Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
21892.4886257,189601.0,181246.375,197775.21875,201122.96875,211689.0,196061.375,203805.265625,190509.109375
21892.4886338,182749.75,173300.859375,193381.578125,187920.15625,189021.5625,189830.953125,194667.78125,182485.90625
21892.4911488,179872.90625,169596.546875,191558.21875,180443.5,174367.046875,187055.328125,190498.734375,179780.0
21892.4945749,184252.6875,174435.890625,194369.96875,187730.875,185791.734375,191024.8125,196188.0625,185328.96875
21892.5146296,190367.21875,181737.65625,198285.828125,200621.046875,208954.671875,196677.75,204529.5625,192106.375
21892.5146386,189587.140625,181233.3125,197771.546875,201111.890625,211666.46875,196051.8125,203794.90625,190503.484375
21892.5172051,182738.578125,173292.1875,193376.03125,187901.203125,188982.84375,189819.515625,194654.734375,182475.984375
21892.5172132,179878.0,169605.84375,191562.953125,180451.984375,174370.265625,187059.171875,190501.78125,179786.890625
21892.5196237,184270.5625,174461.09375,194382.765625,187772.359375,185850.5625,191039.296875,196208.546875,185350.859375
21892.5196299,190363.46875,181740.34375,198281.078125,200629.890625,208973.890625,196672.46875,204523.390625,192103.953125
21892.5221637,189580.625,181225.984375,197762.703125,201090.515625,211631.515625,196038.484375,203772.640625,190488.28125
21892.5261529,182734.375,173284.953125,193373.0,187886.1875,188947.34375,189815.671875,194642.21875,182470.078125
21892.5361581,179891.765625,169620.421875,191574.484375,180462.71875,174376.0625,187067.484375,190513.5,179800.21875
21892.5396134,184288.078125,174478.53125,194395.09375,187796.953125,185887.75,191052.703125,196227.9375,185368.84375
21892.5396209,190375.8125,181749.203125,198287.25,200648.765625,209009.109375,196686.421875,204538.953125,192114.0625
21892.542159,189570.78125,181211.0625,197757.25,201070.484375,211601.296875,196029.71875,203760.390625,190476.03125
21892.5622015,182725.25,173271.890625,193365.671875,187861.765625,188898.890625,189800.46875,194626.578125,182457.75
21892.5622098,179899.640625,169624.625,191574.046875,180470.140625,174378.9375,187070.4375,190519.75,179808.890625
21892.5662628,184300.25,174493.28125,194398.765625,187814.46875,185925.578125,191057.453125,196240.015625,185379.5625
21892.5662711,190376.4375,181760.109375,198288.5,200653.9375,209038.0,196684.984375,204541.890625,192114.6875
21892.5662734,189561.578125,181207.484375,197752.0625,201055.65625,211594.765625,196023.375,203752.078125,190467.8125
21892.568598,182718.1875,173264.296875,193358.78125,187841.296875,188868.21875,189795.640625,194614.234375,182447.734375
21892.5712016,179900.609375,169625.515625,191571.984375,180466.65625,174370.265625,187075.96875,190519.3125,179809.515625
21892.5745785,184306.5,174500.796875,194401.984375,187832.984375,185960.171875,191067.734375,196250.203125,185389.484375
21892.5885923,190370.703125,181750.359375,198285.015625,200657.78125,209054.984375,196681.5,204540.015625,192114.59375
21892.5912032,189547.359375,181187.453125,197742.578125,201029.625,211558.375,196008.984375,203732.578125,190452.34375
21892.5912117,182704.515625,173250.25,193353.59375,187814.390625,188828.796875,189781.96875,194598.59375,182438.171875
21892.5935688,179895.78125,169624.453125,191571.984375,180456.640625,174362.84375,187066.765625,190513.40625,179808.078125
21892.5971557,184307.9375,174505.265625,194403.328125,187842.546875,185983.0625,191072.90625,196257.625,185398.15625
21892.6046219,190384.390625,181768.328125,198292.078125,200677.015625,209085.734375,196693.578125,204554.328125,192127.015625
21892.6046327,189539.3125,181183.515625,197737.21875,201018.90625,211537.90625,196002.28125,203725.515625,190445.984375
21892.616205,182691.8125,173236.40625,193341.53125,187792.484375,188793.578125,189776.515625,194588.125,182428.59375
21892.6162125,179901.25,169628.828125,191571.0,180461.015625,174377.140625,187075.265625,190521.546875,179815.046875
21892.6186261,184327.328125,174528.0625,194413.6875,187863.109375,186025.171875,191085.4375,196276.046875,185411.65625
21892.618629,190386.625,181772.265625,198290.203125,200680.9375,209100.40625,196694.828125,204560.5,192127.828125
21892.6661643,189529.21875,181173.6875,197727.921875,201002.984375,211513.234375,195992.890625,203718.28125,190435.796875
21892.6697024,182686.0,173226.5625,193333.21875,187769.421875,188754.59375,189763.546875,194572.578125,182414.109375
21892.6697112,179901.515625,169627.21875,191569.296875,180463.25,174382.421875,187074.71875,190521.1875,179814.96875
21892.6697136,184335.65625,174536.828125,194417.0,187892.4375,186076.140625,191096.609375,196292.578125,185426.421875
21892.6737725,190390.203125,181777.0,198291.28125,200699.625,209132.40625,196692.140625,204561.828125,192132.390625
21892.6737791,189522.0625,181165.09375,197724.96875,200989.40625,211488.8125,195979.921875,203698.96875,190421.765625
21892.6737813,182673.75,173215.125,193328.203125,187751.984375,188724.640625,189752.28125,194559.34375,182402.84375
21892.6737832,179898.734375,169618.90625,191563.21875,180456.015625,174371.234375,187067.921875,190518.328125,179811.65625
21892.6771854,184342.09375,174538.609375,194417.625,187897.984375,186084.0,191099.90625,196299.734375,185431.515625
21892.6771971,190388.953125,181776.546875,198288.953125,200705.265625,209144.828125,196696.171875,204568.625,192132.46875
21892.6772007,189508.015625,181148.46875,197710.671875,200967.5,211458.78125,195973.75,203688.0625,190407.453125
21892.6772044,182661.953125,173197.421875,193315.6875,187723.546875,188675.015625,189744.0625,194544.046875,182390.875
21892.6795881,179903.296875,169627.671875,191568.140625,180458.25,174366.328125,187070.34375,190522.171875,179818.8125
21892.6815757,184357.28125,174561.046875,194430.328125,187921.765625,186123.4375,191111.359375,196318.421875,185447.6875
21892.6920341,190396.546875,181790.40625,198297.984375,200721.0,209188.828125,196705.546875,204582.046875,192144.71875
21892.6945815,189501.046875,181146.0625,197713.4375,200964.453125,211465.03125,195970.359375,203686.8125,190408.796875
21892.6970105,182649.34375,173187.3125,193314.703125,187708.4375,188638.984375,189732.25,194533.5,182384.34375
21892.6995771,179902.140625,169626.328125,191571.0,180461.5625,174347.015625,187074.640625,190526.1875,179826.3125
21892.7020183,184366.046875,174570.703125,194435.0625,187941.96875,186148.28125,191124.953125,196333.171875,185463.15625
21892.7045849,190408.796875,181803.109375,198301.375,200735.9375,209218.6875,196710.734375,204589.015625,192148.125
21892.7070199,189505.96875,181148.921875,197711.46875,200947.375,211441.4375,195964.28125,203674.109375,190394.671875
21892.7110751,182658.015625,173194.109375,193323.28125,187696.09375,188611.359375,189737.359375,194528.671875,182381.125
21892.711083,179911.609375,169633.5625,191579.140625,180461.5625,174347.453125,187080.796875,190529.046875,179827.03125
21892.7220729,184388.9375,174592.96875,194451.328125,187967.453125,186193.171875,191135.9375,196349.984375,185477.5625
21892.722082,190421.765625,181815.171875,198312.203125,200757.65625,209252.125,196718.515625,204599.296875,192160.375
21892.7246476,189495.328125,181133.09375,197704.140625,200937.28125,211417.65625,195957.03125,203662.21875,190389.03125
21892.724656,182639.234375,173170.234375,193304.421875,187671.953125,188565.046875,189720.359375,194507.484375,182367.984375
21892.7320198,179915.8125,169634.90625,191575.203125,180467.375,174348.4375,187079.546875,190529.671875,179832.671875
21892.7410881,184388.9375,174590.46875,194445.703125,187983.09375,186212.75,191142.65625,196356.859375,185487.125
21892.7411035,190421.765625,181812.578125,198305.671875,200772.40625,209266.078125,196729.609375,204608.328125,192165.203125
21892.7436308,189488.53125,181122.546875,197693.671875,200933.609375,211398.703125,195956.234375,203658.90625,190377.953125
21892.7436386,182623.6875,173152.359375,193291.546875,187647.46875,188523.921875,189707.3125,194491.921875,182348.484375
21892.7535857,179911.703125,169634.453125,191573.140625,180460.65625,174344.0625,187077.5,190527.265625,179829.8125
21892.7570607,184413.515625,174623.640625,194467.515625,188024.40625,186279.890625,191163.84375,196384.046875,185507.0625
21892.7570688,190443.046875,181840.390625,198330.078125,200812.46875,209326.515625,196750.53125,204634.25,192184.328125
21892.7770201,189498.640625,181133.265625,197712.1875,200937.09375,211392.171875,195966.609375,203661.140625,190380.8125
21892.779722,182642.1875,173166.65625,193316.671875,187654.890625,188514.265625,189726.890625,194498.90625,182357.4375
21892.7797305,179935.390625,169654.578125,191605.25,180488.28125,174369.28125,187105.203125,190549.53125,179852.25
21892.779733,184435.609375,174645.28125,194496.03125,188058.46875,186327.28125,191184.046875,196408.28125,185530.484375
21892.7910245,190447.953125,181843.78125,198336.25,200826.234375,209356.375,196750.796875,204637.46875,192188.71875
21892.7935864,189459.921875,181094.203125,197685.453125,200897.3125,211344.515625,195930.84375,203622.4375,190351.125
21892.7960185,182583.90625,173106.765625,193268.75,187581.578125,188417.078125,189670.390625,194440.0625,182311.46875
21892.7985828,179888.09375,169607.8125,191557.59375,180437.234375,174312.140625,187058.546875,190508.3125,179820.953125
21892.8010184,184392.515625,174604.59375,194450.0,188028.78125,186306.359375,191152.578125,196381.625,185511.359375
21892.8035834,190421.046875,181819.921875,198307.71875,200807.90625,209343.40625,196728.703125,204618.703125,192173.0625
21892.8060162,189445.703125,181079.359375,197669.984375,200875.140625,211313.9375,195913.140625,203604.109375,190333.515625
21892.8086317,182577.015625,173097.375,193264.8125,187569.046875,188390.875,189662.96875,194429.078125,182302.796875
21892.8086401,179914.109375,169631.515625,191582.265625,180466.03125,174342.453125,187081.96875,190529.765625,179841.96875
21892.8235846,184437.65625,174647.59375,194484.765625,188085.828125,186388.609375,191189.328125,196420.25,185544.875
21892.8260635,190454.9375,181852.90625,198337.671875,200849.75,209404.03125,196761.796875,204647.84375,192196.765625
21892.8260716,189452.59375,181084.90625,197685.625,200875.40625,211303.03125,195925.390625,203606.78125,190335.484375
21892.8285822,182589.984375,173112.484375,193284.75,187569.765625,188374.703125,189674.953125,194436.3125,182312.28125
21892.8310199,179929.140625,169647.15625,191592.546875,180480.234375,174354.171875,187096.453125,190545.6875,179853.671875
21892.841024,184456.265625,174665.125,194493.984375,188111.03125,186421.0625,191203.71875,196440.46875,185558.640625
21892.8436574,190459.3125,181858.546875,198338.921875,200859.3125,209421.546875,196759.828125,204653.5625,192197.109375
21892.8436728,189440.609375,181070.78125,197674.09375,200854.65625,211270.390625,195913.859375,203593.640625,190321.71875
21892.8460148,182581.84375,173098.09375,193271.4375,187548.765625,188329.015625,189669.140625,194423.796875,182300.65625
21892.8586045,179939.78125,169655.03125,191593.078125,180492.40625,174362.125,187103.953125,190552.75,179859.046875
21892.8610644,184467.609375,174679.421875,194498.8125,188132.578125,186456.734375,191216.140625,196454.046875,185568.484375
21892.8610717,190460.921875,181862.828125,198337.671875,200862.4375,209432.09375,196758.296875,204652.40625,192196.765625
21892.8635815,189440.78125,181074.703125,197673.828125,200842.6875,211251.0,195903.125,203584.078125,190316.265625
21892.8670118,182576.296875,173093.890625,193264.71875,187534.625,188306.75,189662.25,194419.78125,182297.625
21892.8860647,179941.203125,169661.375,191592.71875,180498.75,174375.625,187105.296875,190563.734375,179870.578125
21892.886073,184476.375,174695.609375,194506.953125,188154.578125,186499.203125,191225.171875,196476.40625,185587.796875
21892.88863,190456.8125,181865.25,198338.03125,200863.78125,209444.703125,196755.796875,204656.875,192200.609375
21892.8886425,189419.953125,181055.046875,197662.65625,200813.359375,211211.828125,195889.625,203566.203125,190302.578125
21892.8910172,182571.5625,173088.25,193265.53125,187517.5625,188286.546875,189661.0,194410.03125,182295.203125
21892.892594,179946.65625,169667.546875,191599.25,180502.6875,174393.5,187114.234375,190566.25,179876.296875
21892.8970431,184483.171875,174710.09375,194515.34375,188164.765625,186532.640625,191226.0625,196479.0,185594.046875
21892.9010662,190454.578125,181868.640625,198336.515625,200865.03125,209459.640625,196756.25,204657.859375,192199.984375
21892.9010746,189403.859375,181039.578125,197649.515625,200786.796875,211172.671875,195876.484375,203553.953125,190287.46875
21892.9085919,182562.359375,173074.84375,193254.796875,187491.265625,188242.46875,189643.5625,194400.109375,182283.84375
21892.9196365,179953.015625,169670.765625,191600.59375,180508.5,174407.453125,187111.203125,190577.0625,179887.109375
21892.9196447,184488.890625,174710.71875,194514.640625,188183.453125,186568.765625,191231.515625,196494.734375,185606.125
21892.9220665,190452.25,181863.71875,198334.8125,200865.578125,209465.625,196745.15625,204655.53125,192198.015625
21892.9220751,189403.140625,181040.015625,197655.859375,200779.03125,211154.609375,195870.40625,203548.40625,190286.40625
21892.9245945,182550.1875,173065.09375,193253.90625,187472.84375,188205.625,189633.8125,194382.671875,182273.03125
21892.9320379,179960.078125,169679.34375,191608.28125,180518.859375,174407.1875,187117.09375,190574.828125,179890.953125
21892.9411307,184509.453125,174733.15625,194531.078125,188220.734375,186617.046875,191251.015625,196511.71875,185623.640625
21892.9411391,190461.09375,181873.375,198345.546875,200890.15625,209502.46875,196760.0,204665.359375,192205.078125
21892.9436537,189386.703125,181017.84375,197642.359375,200757.03125,211118.578125,195860.921875,203525.515625,190262.53125
21892.943662,182541.515625,173053.296875,193244.78125,187457.109375,188160.921875,189624.515625,194366.3125,182259.625
21892.971052,179965.34375,169686.765625,191609.53125,180525.125,174399.046875,187118.4375,190578.9375,179896.0625
21892.9735912,184525.546875,174758.375,194542.078125,188247.203125,186656.5625,191259.59375,196528.703125,185640.09375
21892.9751646,190461.09375,181884.015625,198346.34375,200901.515625,209535.640625,196755.703125,204667.328125,192206.5
21893.0020458,189369.703125,181003.546875,197630.203125,200727.796875,211083.09375,195835.796875,203500.21875,190244.375
21893.0045902,182534.1875,173047.578125,193240.140625,187430.03125,188112.640625,189612.0,194350.9375,182253.453125
21893.0070326,179967.40625,169692.03125,191612.03125,180527.0,174402.890625,187122.46875,190584.296875,179903.75
21893.0095855,184534.3125,174768.5625,194545.84375,188270.0,186705.296875,191275.6875,196545.96875,185653.15625
21893.0120542,190473.4375,181897.078125,198350.734375,200919.296875,209574.890625,196768.765625,204678.234375,192215.890625
21893.0145934,189362.109375,180998.265625,197626.890625,200714.390625,211069.59375,195837.40625,203491.28125,190235.53125
21893.017028,182509.25,173018.78125,193224.484375,187391.671875,188064.71875,189597.703125,194331.078125,182232.53125
21893.0195856,179959.09375,169677.734375,191603.0,180512.078125,174396.90625,187115.84375,190581.53125,179898.375
21893.0220269,184547.90625,174780.90625,194549.859375,188290.5625,186751.78125,191282.84375,196563.84375,185667.28125
21893.024589,190485.859375,181906.46875,198357.4375,200938.078125,209606.796875,196777.53125,204696.125,192225.8125
21893.0270262,189355.9375,180983.515625,197618.484375,200696.140625,211030.34375,195828.5625,203483.3125,190222.46875
21893.0295867,182501.46875,173005.640625,193214.390625,187367.984375,188024.5,189586.875,194316.859375,182218.5
21893.0320151,179962.21875,169681.9375,191603.90625,180505.984375,174394.484375,187115.484375,190577.59375,179898.921875
21893.0346342,184554.703125,174791.0,194555.9375,188305.953125,186784.5,191294.46875,196575.46875,185681.140625
21893.0346424,190481.21875,181910.671875,198357.53125,200954.984375,209631.65625,196784.40625,204702.109375,192233.421875
21893.0365896,189336.8125,180975.734375,197614.546875,200686.84375,211003.078125,195822.125,203468.03125,190210.5
21893.0620798,182482.15625,172989.28125,193210.015625,187344.109375,187970.140625,189580.0,194293.703125,182204.90625
21893.0620888,179955.609375,169676.03125,191602.5625,180509.390625,174388.140625,187117.90625,190575.1875,179904.546875
21893.0671225,184559.53125,174799.40625,194558.890625,188333.75,186817.671875,191303.5,196586.90625,185695.265625
21893.0671303,190493.734375,181921.578125,198362.625,200983.859375,209666.96875,196795.9375,204715.078125,192247.1875
21893.0671327,189335.015625,180965.359375,197607.84375,200684.609375,210991.359375,195818.640625,203463.015625,190210.578125
21893.0860396,182470.796875,172969.609375,193197.578125,187318.625,187917.46875,189568.28125,194278.15625,182194.359375
21893.0897914,179955.78125,169672.015625,191599.078125,180503.125,174365.875,187119.96875,190573.9375,179904.734375
21893.0897992,184583.21875,174818.09375,194569.984375,188357.625,186855.140625,191321.015625,196604.703125,185708.765625
21893.0898015,190514.203125,181932.296875,198367.546875,200998.703125,209708.015625,196805.6875,204724.28125,192250.21875
21893.0898036,189327.875,180945.96875,197594.265625,200657.96875,210965.25,195799.0625,203441.125,190183.765625
21893.0920788,182463.46875,172953.15625,193188.1875,187291.890625,187872.859375,189553.0,194262.859375,182174.234375
21893.0920863,179970.265625,169679.15625,191608.546875,180505.984375,174353.8125,187129.4375,190588.59375,179912.859375
21893.0946586,184592.421875,174824.265625,194576.328125,188376.578125,186884.109375,191327.90625,196624.375,185722.796875
21893.0946671,190517.34375,181939.09375,198373.34375,201018.015625,209753.34375,196812.84375,204742.53125,192261.3125
21893.0971205,189321.25,180938.546875,197592.5625,200645.890625,210956.9375,195801.5625,203441.46875,190177.6875
21893.0971235,182454.265625,172939.5625,193184.265625,187262.390625,187817.0625,189545.484375,194246.40625,182159.9375
21893.0971256,179966.859375,169678.0,191608.640625,180497.140625,174335.5625,187115.9375,190576.53125,179905.984375
21893.0990267,184609.5,174841.703125,194587.046875,188396.25,186922.46875,191337.296875,196638.9375,185737.28125
21893.1036441,190532.984375,181952.234375,198377.546875,201037.671875,209797.0625,196824.015625,204754.859375,192270.96875
21893.1036518,189315.96875,180933.796875,197586.5625,200644.828125,210958.71875,195804.328125,203436.734375,190175.71875
21893.1060304,182436.375,172925.171875,193172.375,187243.515625,187776.828125,189540.203125,194233.0,182153.578125
21893.1196417,179962.046875,169678.265625,191604.890625,180498.296875,174319.828125,187129.34375,190582.15625,179915.015625
21893.1196504,184621.484375,174865.484375,194595.28125,188427.8125,186964.390625,191366.53125,196663.53125,185762.046875
21893.1246353,190537.1875,181966.28125,198381.9375,201058.59375,209836.578125,196838.328125,204766.671875,192281.875
21893.1246439,189311.234375,180933.453125,197580.3125,200632.21875,210945.140625,195796.28125,203424.046875,190161.3125
21893.1286007,182430.46875,172923.296875,193165.03125,187217.0625,187740.09375,189522.5,194213.875,182136.234375
21893.1386376,179954.171875,169673.796875,191599.078125,180478.984375,174297.84375,187114.15625,190574.921875,179906.96875
21893.1386457,184614.953125,174860.75,194593.484375,188425.484375,186970.921875,191354.71875,196664.25,185758.296875
21893.1410885,190541.125,181973.25,198387.03125,201076.65625,209869.296875,196848.78125,204781.6875,192286.4375
21893.141097,189304.625,180929.0625,197578.96875,200631.859375,210939.40625,195799.234375,203425.375,190156.046875
21893.1496199,182409.46875,172902.203125,193154.578125,187193.546875,187697.703125,189513.390625,194199.828125,182120.59375
21893.1536589,179948.359375,169667.359375,191594.515625,180468.4375,174286.84375,187106.8125,190566.875,179901.953125
21893.1536693,184627.75,174877.640625,194601.453125,188446.5,187009.984375,191365.90625,196677.75,185769.46875
21893.1640373,190564.1875,181994.265625,198396.6875,201107.234375,209911.234375,196862.8125,204795.984375,192297.34375
21893.1746554,189311.59375,180924.5,197575.484375,200628.46875,210926.8125,195795.65625,203414.46875,190147.546875
21893.1746705,182403.03125,172887.71875,193142.5,187164.9375,187658.453125,189500.25,194177.578125,182106.640625
21893.1770454,179946.65625,169662.359375,191589.953125,180456.734375,174282.90625,187105.03125,190562.75,179904.1875
21893.1795989,184636.328125,174883.0,194599.03125,188459.375,187044.6875,191371.4375,196690.078125,185782.609375
21893.1820385,190558.109375,181987.546875,198383.984375,201105.890625,209920.53125,196854.328125,204796.890625,192292.328125
21893.1846042,189291.484375,180905.015625,197558.3125,200596.8125,210881.75,195782.15625,203398.46875,190125.203125
21893.1910768,182399.453125,172879.9375,193142.78125,187135.875,187611.171875,189499.265625,194170.59375,182099.21875
21893.1910865,179949.796875,169664.953125,191593.53125,180452.25,174284.34375,187105.390625,190565.171875,179908.390625
21893.2036459,184648.3125,174891.328125,194603.953125,188471.703125,187072.390625,191383.421875,196704.03125,185795.578125
21893.2036541,190567.140625,181996.5,198388.640625,201126.734375,209956.734375,196874.625,204818.25,192310.03125
21893.2060667,189283.34375,180895.890625,197551.875,200586.4375,210860.640625,195776.53125,203391.40625,190121.171875
21893.2060741,182380.5,172860.0,193131.859375,187109.953125,187556.984375,189481.375,194150.21875,182082.953125
21893.2095997,179952.921875,169670.765625,191598.09375,180457.53125,174271.015625,187109.140625,190570.0,179912.15625
21893.2246653,184666.8125,174917.703125,194619.953125,188508.625,187115.3125,191395.671875,196724.328125,185812.65625
21893.2246806,190580.546875,182015.09375,198402.9375,201154.0,209994.5625,196876.59375,204825.046875,192315.84375
21893.2270725,189282.453125,180894.46875,197557.0625,200584.921875,210855.015625,195775.0,203386.9375,190114.375
21893.2270807,182375.140625,172848.734375,193126.140625,187096.8125,187521.046875,189471.640625,194136.265625,182070.53125
21893.2296002,179959.625,169671.109375,191599.4375,180461.375,174251.25,187108.25,190569.46875,179914.75
21893.2336,184692.203125,174940.140625,194633.453125,188548.6875,187168.6875,191420.34375,196753.125,185836.53125
21893.2460791,190598.15625,182028.40625,198409.5625,201180.1875,210045.515625,196890.796875,204840.421875,192326.125
21893.246087,189274.3125,180882.3125,197552.59375,200570.4375,210830.0625,195768.75,203374.0625,190101.328125
21893.2486366,182364.578125,172838.984375,193123.8125,187073.828125,187473.125,189464.21875,194121.78125,182060.15625
21893.2486432,179958.375,169674.609375,191604.890625,180458.515625,174246.78125,187112.09375,190569.546875,179918.9375
21893.2546166,184695.515625,174951.40625,194643.46875,188564.15625,187203.921875,191427.40625,196762.328125,185849.484375
21893.2620982,190601.015625,182037.078125,198418.5,201193.78125,210081.90625,196901.796875,204852.671875,192339.453125
21893.2621062,189260.453125,180867.640625,197542.765625,200541.109375,210790.546875,195756.40625,203354.578125,190087.828125
21893.2746441,182348.765625,172820.390625,193110.046875,187034.40625,187407.671875,189446.953125,194098.359375,182044.234375
21893.2746523,179969.375,169685.875,191606.40625,180463.171875,174254.296875,187115.21875,190577.0625,179927.890625
21893.277076,184717.5,174976.4375,194649.109375,188592.765625,187258.28125,191439.484375,196782.890625,185865.765625
21893.277079,190611.75,182048.4375,198415.1875,201207.375,210107.125,196901.71875,204856.609375,192340.609375
21893.2796079,189255.265625,180862.546875,197534.890625,200525.828125,210761.765625,195747.921875,203343.578125,190075.484375
21893.2910524,182343.578125,172815.109375,193106.203125,187014.90625,187370.03125,189440.609375,194089.859375,182033.59375
21893.2946425,179969.640625,169686.5,191606.578125,180462.265625,174258.5,187117.546875,190582.421875,179930.125
21893.2946502,184728.140625,174992.625,194657.59375,188621.734375,187313.53125,191450.484375,196803.359375,185881.9375
21893.3010304,190618.453125,182061.5,198419.65625,201223.828125,210136.890625,196904.65625,204864.75,192344.015625
21893.3070822,189238.375,180845.203125,197521.390625,200495.96875,210712.9375,195729.59375,203319.171875,190051.4375
21893.307095,182325.6875,172793.65625,193092.609375,186985.765625,187326.84375,189425.59375,194065.546875,182015.0
21893.3136689,179975.546875,169688.640625,191613.015625,180468.53125,174265.734375,187125.140625,190584.9375,179937.453125
21893.3136773,184740.84375,175004.25,194670.03125,188642.109375,187348.75,191460.40625,196814.984375,185894.640625
21893.3310381,190621.40625,182067.125,198430.390625,201236.609375,210157.640625,196907.609375,204869.125,192348.65625
21893.3337346,189229.25,180832.859375,197518.890625,200479.515625,210682.71875,195721.359375,203307.09375,190045.359375
21893.3337435,182319.96875,172788.015625,193090.65625,186962.875,187285.640625,189419.515625,194056.25,182011.96875
21893.3337465,179972.40625,169688.46875,191609.53125,180467.453125,174270.84375,187126.484375,190590.03125,179942.734375
21893.337084,184750.234375,175010.859375,194673.25,188661.875,187385.953125,191474.34375,196833.859375,185909.65625
21893.337092,190628.5625,182065.609375,198429.140625,201246.53125,210180.34375,196917.625,204882.09375,192356.703125
21893.3446025,189227.015625,180824.546875,197517.8125,200468.609375,210665.46875,195723.953125,203306.015625,190040.171875
21893.3486409,182305.125,172762.625,193084.03125,186935.875,187236.109375,189405.828125,194040.328125,181995.0625
21893.3486486,179980.015625,169686.9375,191617.140625,180467.015625,174264.125,187122.828125,190590.109375,179944.15625
21893.4020846,184769.8125,175028.390625,194689.78125,188696.296875,187441.109375,191488.203125,196857.28125,185931.390625
21893.4020941,190634.28125,182072.9375,198437.640625,201270.859375,210221.296875,196917.359375,204892.734375,192366.09375
21893.404734,189212.984375,180807.65625,197514.0625,200451.703125,210635.96875,195703.21875,203287.421875,190026.40625
21893.4047411,182300.921875,172750.828125,193082.953125,186921.75,187203.5625,189393.3125,194029.78125,181989.15625
21893.4047433,179979.203125,169682.65625,191617.40625,180465.84375,174254.03125,187117.90625,190590.46875,179944.609375
21893.4085755,184783.484375,175041.34375,194700.0625,188717.3125,187474.734375,191495.8125,196873.640625,185945.6875
21893.4085838,190649.296875,182087.515625,198451.5,201289.8125,210260.90625,196931.3125,204908.828125,192378.96875
21893.4085875,189206.625,180803.359375,197514.6875,200435.96875,210613.25,195700.796875,203278.484375,190014.6875
21893.4085894,182291.453125,172743.765625,193077.421875,186898.234375,187149.375,189390.546875,194015.921875,181977.265625
21893.4110374,179993.0625,169695.34375,191621.6875,180480.875,174262.609375,187136.859375,190605.765625,179960.34375
21893.4126166,184795.65625,175058.15625,194705.703125,188740.46875,187512.90625,191510.65625,196889.1875,185959.109375
21893.4236023,190653.6875,182097.53125,198451.21875,201296.59375,210282.546875,196936.21875,204909.890625,192378.078125
21893.4260403,189198.671875,180790.65625,197501.28125,200417.546875,210590.09375,195694.53125,203264.359375,190001.28125
21893.4286157,182286.0,172733.3125,193071.875,186874.546875,187106.46875,189382.765625,193999.734375,181965.65625
21893.4311131,180015.421875,169719.84375,191642.34375,180494.90625,174270.75,187151.171875,190616.484375,179977.15625
21893.4336048,184826.046875,175088.203125,194725.015625,188780.96875,187573.703125,191536.21875,196918.25,185988.703125
21893.4360811,190669.234375,182111.203125,198461.5,201326.109375,210326.4375,196952.046875,204930.8125,192399.0
21893.4360882,189197.78125,180789.59375,197502.4375,200407.71875,210565.15625,195695.796875,203259.171875,190000.203125
21893.438601,182286.265625,172732.140625,193069.109375,186860.328125,187078.390625,189389.375,193996.703125,181964.578125
21893.4410344,180010.9375,169714.921875,191632.515625,180484.359375,174263.859375,187149.109375,190611.3125,179969.640625
21893.4436252,184844.828125,175109.65625,194735.828125,188806.71875,187616.4375,191549.28125,196933.09375,185999.25
21893.4460889,190688.28125,182129.171875,198470.53125,201346.40625,210357.90625,196965.546875,204941.359375,192401.859375
21893.4460972,189202.96875,180791.109375,197508.421875,200396.453125,210541.375,195696.234375,203251.484375,189989.21875
21893.4486503,182284.390625,172722.578125,193072.953125,186836.28125,187035.46875,189378.375,193979.890625,181951.96875
21893.4486568,180027.75,169722.890625,191645.296875,180499.546875,174281.75,187163.953125,190626.953125,179985.375
21893.4670573,184866.1875,175125.296875,194748.34375,188836.75,187664.1875,191573.859375,196960.90625,186020.875
21893.4696531,190703.484375,182140.4375,198479.828125,201367.6875,210394.828125,196976.015625,204955.9375,192409.90625
21893.4696608,189200.1875,180773.859375,197500.109375,200383.484375,210521.34375,195688.734375,203245.140625,189975.625
21893.4720789,182280.625,172708.8125,193064.453125,186811.59375,186996.21875,189370.96875,193970.59375,181938.375
21893.472083,180033.203125,169726.640625,191644.484375,180490.25,174277.359375,187159.5625,190623.828125,179981.265625
21893.4746017,184891.9375,175150.515625,194758.171875,188861.78125,187719.796875,191585.65625,196981.109375,186036.625
21893.4786029,190713.234375,182151.078125,198481.0,201381.53125,210429.703125,196983.515625,204968.015625,192416.796875
21893.487044,189186.78125,180764.640625,197489.828125,200359.96875,210485.21875,195678.453125,203228.59375,189961.046875
21893.4910852,182263.734375,172693.875,193051.9375,186786.390625,186949.1875,189358.984375,193952.71875,181925.140625
21893.4910932,180025.96875,169722.4375,191639.21875,180488.46875,174267.890625,187157.609375,190622.65625,179982.25
21893.4970943,184888.625,175153.109375,194758.453125,188876.8125,187743.390625,191589.234375,196989.59375,186046.8125
21893.4971016,190713.046875,182154.203125,198480.1875,201393.96875,210454.5625,196988.265625,204974.265625,192423.3125
21893.5070451,189173.015625,180749.0,197478.03125,200338.96875,210451.96875,195663.96875,203209.015625,189945.3125
21893.5096511,182246.5625,172675.546875,193042.015625,186758.046875,186889.734375,189341.71875,193929.28125,181906.90625
21893.5096547,180029.546875,169729.140625,191647.078125,180499.109375,174267.34375,187156.796875,190626.140625,179988.140625
21893.5136131,184895.25,175165.796875,194769.4375,188906.9375,187784.96875,191591.734375,197002.5625,186058.078125
