Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
602164.4548874,159602.015625,146190.15625,194175.6875,194478.25,156677.328125,167942.703125,164112.421875,157789.109375
602164.4573308,160177.53125,146715.609375,194428.625,195259.03125,157497.375,168623.09375,164581.265625,158188.75
602164.4573431,161756.0,147866.8125,194965.421875,197432.875,159812.203125,170042.328125,165468.625,158980.015625
602164.4973751,161384.078125,147412.796875,194725.09375,197022.234375,159346.21875,169427.9375,164971.4375,158549.96875
602164.4973936,159931.390625,146335.265625,194225.765625,195038.734375,157250.609375,168092.375,164136.828125,157816.828125
602164.5042976,159576.265625,146183.546875,194174.796875,194478.515625,156686.546875,167947.34375,164116.703125,157792.953125
602164.5079511,160198.625,146720.515625,194437.484375,195263.15625,157512.21875,168627.640625,164587.875,158198.328125
602164.5079586,161806.515625,147876.375,194978.125,197435.03125,159821.78125,170047.4375,165475.421875,158994.671875
602164.5079618,161462.65625,147423.078125,194729.84375,197021.421875,159352.203125,169429.546875,164971.796875,158558.90625
602164.511655,160026.609375,146342.6875,194224.59375,195043.484375,157258.828125,168097.734375,164135.484375,157820.84375
602164.5116662,159670.59375,146186.3125,194167.46875,194479.5,156686.359375,167947.796875,164111.25,157792.234375
602164.5116694,160277.390625,146723.203125,194428.984375,195260.734375,157506.84375,168621.84375,164582.515625,158197.078125
602164.5154035,161866.875,147886.21875,194971.953125,197437.625,159822.21875,170044.75,165476.046875,158995.390625
602164.51541,161497.625,147432.828125,194727.609375,197031.4375,159363.125,169437.765625,164979.75,158564.984375
602164.5154129,160027.40625,146344.390625,194220.390625,195045.890625,157263.21875,168103.640625,164136.734375,157819.59375
602164.5179823,159642.25,146189.890625,194166.390625,194481.90625,156689.21875,167957.1875,164115.09375,157790.8125
602164.5242268,160218.03125,146717.484375,194422.8125,195258.140625,157504.25,168619.0625,164577.515625,158183.21875
602164.5267248,161785.421875,147871.734375,194965.421875,197429.03125,159816.765625,170035.09375,165464.875,158974.828125
602164.5317268,161431.09375,147441.859375,194739.40625,197045.828125,159378.578125,169444.46875,164982.796875,158562.03125
602164.5404824,159964.375,146360.390625,194234.078125,195060.46875,157276.984375,168102.109375,164138.609375,157819.140625
602164.5479784,159584.125,146198.203125,194176.140625,194485.484375,156693.6875,167946.546875,164109.109375,157785.078125
602164.5504737,160180.5625,146720.515625,194427.46875,195261.1875,157509.703125,168616.46875,164576.625,158181.96875
602164.5567331,161785.421875,147886.296875,194975.890625,197440.203125,159829.46875,170041.078125,165471.578125,158983.046875
602164.5592281,161446.296875,147445.703125,194741.90625,197049.59375,159385.921875,169447.59375,164985.75,158563.640625
602164.5622905,159989.59375,146354.40625,194228.53125,195056.359375,157282.265625,168096.296875,164136.109375,157821.03125
602164.5623031,159635.984375,146199.546875,194170.859375,194484.421875,156705.3125,167944.75,164105.890625,157789.109375
602164.5643532,160241.71875,146725.984375,194428.359375,195255.546875,157514.984375,168609.859375,164571.96875,158182.5
602164.5667279,161836.203125,147878.875,194972.9375,197430.734375,159828.484375,170026.859375,165463.53125,158978.21875
602164.5729759,161488.5,147431.75,194734.125,197045.296875,159391.1875,169432.84375,164975.1875,158555.5
602164.5804812,160024.375,146343.40625,194225.578125,195055.1875,157286.46875,168093.078125,164134.859375,157813.96875
602164.5829711,159649.578125,146188.375,194171.21875,194482.71875,156706.390625,167947.4375,164112.859375,157785.0
602164.5854741,160235.46875,146718.375,194427.90625,195252.328125,157514.0,168613.875,164573.3125,158179.1875
602164.5885509,161811.078125,147874.328125,194969.8125,197423.484375,159823.65625,170027.578125,165460.859375,158974.5625
602164.5885633,161451.9375,147436.21875,194733.859375,197045.203125,159391.734375,169436.609375,164978.5,158559.609375
602164.5904749,159978.421875,146352.25,194226.390625,195058.671875,157292.09375,168098.265625,164135.296875,157817.1875
602164.5955067,159596.828125,146192.75,194168.09375,194479.5,156702.640625,167948.25,164106.15625,157780.4375
602164.5979922,160179.765625,146714.796875,194421.828125,195246.78125,157504.078125,168606.8125,164567.671875,158174.984375
602164.6004849,161769.0625,147877.265625,194968.015625,197426.078125,159821.328125,170029.015625,165461.65625,158974.375
602164.6110715,161429.484375,147440.96875,194730.546875,197050.21875,159391.28125,169442.5,164979.125,158555.234375
602164.611087,159966.4375,146343.40625,194215.75,195051.796875,157279.484375,168094.609375,164129.578125,157805.015625
602164.6129897,159595.484375,146177.640625,194157.1875,194473.421875,156697.71875,167945.390625,164104.640625,157777.21875
602164.6160517,160192.546875,146700.234375,194412.171875,195237.40625,157500.765625,168607.625,164564.640625,158173.296875
602164.6160586,161792.390625,147862.515625,194956.21875,197411.6875,159813.453125,170028.03125,165459.0625,158972.859375
602164.6217431,161470.0,147437.125,194725.546875,197050.3125,159400.484375,169451.265625,164985.5625,158562.484375
602164.6242348,160006.84375,146339.203125,194207.703125,195053.484375,157290.75,168100.234375,164131.8125,157811.28125
602164.626722,159634.28125,146181.84375,194153.4375,194470.5625,156696.375,167942.703125,164102.765625,157778.640625
602164.6517573,160225.453125,146706.75,194411.375,195234.359375,157496.296875,168605.46875,164566.609375,158174.71875
602164.7023195,161801.0625,147855.1875,194942.53125,197398.8125,159798.53125,170015.421875,165451.546875,158961.5
602164.7023353,161465.25,147428.53125,194711.0625,197040.03125,159385.296875,169434.8125,164974.921875,158549.0625
602164.7104985,159996.484375,146340.546875,194203.234375,195047.671875,157273.40625,168085.65625,164126.8125,157802.703125
602164.7129749,159617.296875,146181.9375,194148.515625,194471.71875,156687.875,167935.09375,164101.421875,157773.28125
602164.7154719,160195.3125,146704.15625,194405.828125,195233.734375,157484.234375,168597.78125,164558.28125,158165.421875
602164.7179796,161772.453125,147860.8125,194948.703125,197402.390625,159790.9375,170018.828125,165447.078125,158959.984375
602164.7204833,161446.03125,147436.40625,194718.03125,197052.0,159384.75,169441.4375,164970.984375,158549.25
602164.7229818,159973.046875,146337.140625,194200.640625,195054.109375,157267.6875,168085.390625,164116.890625,157793.9375
602164.7255179,159584.125,146165.390625,194136.890625,194461.171875,156663.296875,167923.5625,164082.375,157754.5
602164.7304835,160166.265625,146689.859375,194394.109375,195218.890625,157458.125,168588.21875,164546.046875,158152.90625
602164.7329815,161755.640625,147851.515625,194939.9375,197387.1875,159769.828125,170007.28125,165437.96875,158951.046875
602164.7354801,161440.21875,147430.6875,194711.6875,197038.0625,159371.796875,169435.703125,164968.40625,158544.421875
602164.7381813,159991.203125,146347.515625,194207.796875,195050.1875,157267.15625,168092.453125,164124.046875,157800.28125
602164.7430004,159610.953125,146177.203125,194146.640625,194455.984375,156664.8125,167923.5625,164085.5,157758.890625
602164.7454884,160184.953125,146684.5,194390.890625,195205.21875,157450.4375,168576.78125,164538.890625,158147.359375
602164.7479877,161765.9375,147841.0625,194933.234375,197373.421875,159760.796875,169996.203125,165430.359375,158945.859375
602164.7504842,161458.1875,147429.4375,194707.75,197035.375,159372.59375,169433.390625,164963.65625,158541.203125
602164.7530016,159994.875,146335.359375,194195.984375,195038.109375,157256.875,168082.984375,164111.703125,157790.53125
602164.755486,159613.375,146169.78125,194139.03125,194446.859375,156656.234375,167920.96875,164081.578125,157758.703125
602164.7617449,160190.40625,146688.6875,194392.859375,195198.421875,157446.59375,168579.8125,164541.125,158149.953125
602164.7642367,161770.765625,147848.75,194938.78125,197368.6875,159760.890625,169999.59375,165435.375,158947.375
602164.7667419,161454.171875,147430.140625,194712.765625,197032.96875,159375.359375,169433.921875,164966.078125,158541.734375
602164.7698648,159984.5,146335.53125,194200.09375,195039.453125,157262.40625,168084.59375,164113.046875,157790.625
602164.7698733,159588.25,146156.984375,194127.953125,194435.421875,156650.234375,167917.671875,164075.21875,157748.875
602164.7722929,160166.703125,146677.421875,194383.75,195193.5,157442.921875,168571.046875,164531.828125,158143.703125
602164.772301,161758.59375,147849.46875,194937.078125,197376.109375,159763.03125,169996.46875,165432.0625,158947.828125
602164.7748644,161457.65625,147442.03125,194715.359375,197048.96875,159389.765625,169441.25,164970.453125,158549.25
602164.7748709,159997.546875,146346.796875,194205.28125,195052.421875,157276.53125,168093.53125,164119.484375,157799.125
602164.7772957,159619.890625,146178.0,194145.5625,194461.078125,156671.4375,167929.203125,164084.703125,157759.0625
602164.7773002,160192.375,146683.421875,194391.703125,195207.984375,157450.875,168578.296875,164538.265625,158146.203125
602164.781435,161775.3125,147839.984375,194932.4375,197379.40625,159759.015625,169995.390625,165431.171875,158945.3125
602164.7814446,161493.59375,147448.5625,194719.109375,197072.84375,159400.578125,169454.21875,164978.6875,158555.953125
602164.7814478,160029.640625,146349.9375,194201.4375,195079.15625,157285.921875,168095.671875,164118.5,157800.109375
602164.7864316,159635.8125,146173.53125,194131.703125,194473.0625,156668.484375,167918.203125,164074.859375,157754.5
602164.7864404,160200.140625,146681.546875,194375.703125,195210.671875,157444.796875,168562.5625,164526.375,158138.515625
602164.7864423,161784.890625,147849.109375,194923.5,197381.015625,159757.21875,169985.5625,165423.125,158938.609375
602164.7892459,161502.53125,147463.40625,194716.6875,197079.453125,159407.46875,169451.53125,164976.453125,158555.234375
602164.7917356,160038.140625,146364.234375,194202.78125,195088.1875,157298.984375,168104.890625,164129.140625,157809.671875
602164.7948716,159649.046875,146189.890625,194138.140625,194492.46875,156693.421875,167937.609375,164087.5625,157764.703125
602164.7948784,160215.4375,146699.515625,194390.09375,195234.1875,157470.546875,168582.046875,164541.21875,158154.25
602164.7967273,161796.234375,147862.078125,194935.203125,197402.484375,159781.546875,169998.796875,165432.0625,158949.609375
602164.7992647,161514.609375,147470.640625,194722.78125,197104.671875,159434.828125,169461.09375,164979.390625,158556.9375
602164.8035429,160043.140625,146364.5,194199.203125,195104.8125,157310.0625,168096.84375,164115.8125,157792.5
602164.803549,159643.40625,146183.359375,194128.390625,194495.40625,156687.34375,167919.546875,164071.109375,157745.75
602164.8135792,160213.375,146695.671875,194382.046875,195235.515625,157464.734375,168568.546875,164525.5625,158135.65625
602164.8135871,161790.15625,147854.828125,194928.140625,197400.0625,159772.328125,169988.328125,165419.8125,158934.671875
602164.8160352,161519.703125,147470.109375,194722.5,197111.1875,159432.40625,169457.609375,164977.875,158553.53125
602164.8160424,160060.3125,146371.65625,194209.125,195119.109375,157317.9375,168103.546875,164121.359375,157797.328125
602164.8254971,159675.140625,146198.65625,194142.703125,194515.796875,156702.359375,167933.765625,164084.34375,157754.5
602164.8298688,160239.84375,146704.515625,194388.484375,195249.46875,157470.8125,168580.890625,164533.875,158140.921875
602164.8298721,161819.84375,147866.984375,194936.09375,197415.890625,159783.0625,170004.515625,165432.515625,158943.359375
602164.8368059,161548.578125,147482.984375,194728.765625,197126.65625,159447.15625,169471.109375,164985.296875,158558.0
602164.8473356,160077.5625,146376.3125,194206.984375,195125.640625,157323.03125,168104.171875,164119.484375,157797.78125
602164.8473478,159674.515625,146192.3125,194135.90625,194517.046875,156701.65625,167927.234375,164075.9375,157754.234375
602164.8498615,160234.5625,146699.15625,194379.546875,195248.671875,157469.484375,168572.3125,164527.53125,158138.421875
602164.849869,161813.5,147864.3125,194926.0,197416.15625,159781.0,169993.703125,165427.140625,158940.046875
602164.8517228,161539.8125,147481.375,194719.28125,197134.609375,159455.03125,169469.5,164989.3125,158562.203125
602164.8789752,160069.4375,146376.9375,194202.0625,195136.8125,157336.171875,168108.46875,164128.6875,157803.40625
602164.8789865,159658.25,146188.640625,194132.859375,194516.609375,156703.171875,167925.359375,164082.640625,157754.421875
602164.8789883,160218.46875,146697.09375,194379.546875,195242.9375,157466.171875,168567.203125,164533.078125,158137.078125
602164.8817335,161799.71875,147863.140625,194922.328125,197408.375,159777.703125,169991.109375,165429.5625,158938.96875
602164.8842415,161527.921875,147479.5,194712.140625,197123.703125,159447.421875,169465.296875,164985.828125,158555.859375
602164.8867333,160054.859375,146370.671875,194190.71875,195115.890625,157313.734375,168098.1875,164118.40625,157789.375
602164.8892192,159666.03125,146197.9375,194128.84375,194509.53125,156694.859375,167929.203125,164079.609375,157748.25
602164.8917191,160233.140625,146708.0,194380.34375,195241.515625,157462.859375,168574.0,164531.734375,158134.3125
602164.8942182,161802.859375,147863.234375,194923.9375,197401.234375,159767.953125,169995.84375,165431.703125,158938.078125
602164.898545,161531.859375,147479.5,194710.171875,197119.5,159441.53125,169469.421875,164985.46875,158552.90625
602164.8985539,160065.40625,146372.640625,194189.734375,195115.890625,157314.984375,168102.921875,164119.84375,157790.890625
