EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
182690.600,172239.800,318627.500,348383.500,187470.900,189140.600,193845.500,181921.300,0.000
182399.700,171091.300,318090.700,345941.800,180687.800,188665.600,192386.500,181046.200,0.000
184364.400,174122.900,319846.900,350559.200,189842.000,190767.100,196305.500,185057.200,0.000
186054.200,177488.300,321663.400,356343.300,203347.200,192671.200,200571.300,188830.500,0.000
185006.900,176355.600,320912.800,355047.100,202108.800,191649.100,199080.400,186911.200,0.000
182689.100,172249.000,318609.800,348360.700,187485.600,189146.100,193852.800,181928.900,0.000
182394.700,171098.900,318074.000,345914.300,180693.400,188666.100,192391.100,181050.400,0.000
184361.300,174126.900,319831.200,350526.700,189825.700,190770.200,196305.400,185057.200,0.000
186059.900,177497.300,321651.200,356318.600,203339.500,192676.700,200575.300,188834.300,0.000
185017.800,176368.800,320903.000,355037.700,202128.800,191662.700,199098.400,186926.800,0.000
182693.300,172253.400,318596.900,348350.500,187507.500,189149.500,193862.000,181937.900,0.000
182401.400,171101.800,318059.000,345898.600,180697.000,188667.600,192390.800,181048.400,0.000
184370.900,174133.600,319817.200,350511.400,189821.400,190770.700,196304.700,185055.400,0.000
186065.200,177501.400,321634.600,356302.100,203334.900,192682.200,200576.300,188836.000,0.000
185014.900,176369.900,320884.600,355024.000,202135.200,191665.200,199096.800,186926.900,0.000
182693.100,172257.400,318579.400,348339.700,187508.300,189153.300,193863.300,181938.000,0.000
182403.300,171101.100,318038.300,345882.000,180676.600,188670.100,192390.700,181048.300,0.000
184371.500,174127.400,319793.000,350488.400,189794.500,190775.100,196301.900,185052.800,0.000
186062.400,177494.000,321609.500,356279.300,203322.200,192680.800,200570.800,188830.000,0.000
185016.600,176367.300,320864.500,355005.300,202134.500,191663.000,199096.200,186924.000,0.000
182696.800,172258.300,318562.800,348322.900,187507.300,189153.500,193865.500,181936.400,0.000
182407.200,171102.000,318020.700,345860.900,180668.600,188669.800,192388.500,181042.300,0.000
184367.700,174117.100,319770.100,350455.000,189775.900,190766.200,196291.200,185037.800,0.000
186060.600,177485.600,321589.100,356247.000,203313.100,192676.900,200565.800,188822.500,0.000
185023.900,176372.100,320849.900,354983.300,202148.600,191665.900,199100.400,186928.200,0.000
182704.200,172264.100,318550.600,348303.400,187532.300,189156.400,193873.100,181941.100,0.000
182405.500,171098.400,318003.800,345829.900,180679.000,188668.000,192389.400,181037.500,0.000
184372.700,174121.300,319757.700,350424.900,189784.000,190770.800,196296.700,185037.000,0.000
186068.000,177495.500,321580.100,356218.300,203321.000,192683.700,200573.800,188826.800,0.000
185031.900,176383.300,320839.200,354957.300,202164.600,191669.700,199109.000,186932.200,0.000
182706.700,172270.200,318532.300,348274.300,187550.600,189161.000,193878.400,181943.900,0.000
182401.300,171096.100,317984.400,345793.700,180686.500,188655.400,192377.300,181031.200,0.000
184360.100,174109.700,319734.700,350381.300,189768.600,190751.400,196276.100,185025.300,0.000
186055.300,177483.900,321557.800,356178.000,203303.900,192665.600,200558.700,188816.400,0.000
185024.500,176375.800,320821.600,354922.300,202160.500,191659.900,199100.700,186926.800,0.000
182706.800,172267.500,318518.400,348244.800,187561.200,189154.600,193872.200,181942.200,0.000
182409.000,171101.600,317969.100,345770.900,180700.100,188666.300,192382.600,181038.500,0.000
184366.600,174116.600,319718.100,350356.700,189766.300,190764.800,196280.800,185033.500,0.000
186059.900,177488.400,321539.200,356153.800,203292.600,192673.700,200558.100,188824.400,0.000
185028.600,176382.500,320804.100,354909.700,202170.300,191666.100,199104.100,186939.000,0.000
182711.100,172275.400,318500.700,348234.400,187576.800,189162.500,193876.300,181950.900,0.000
182408.500,171103.100,317950.700,345753.300,180699.600,188672.100,192382.800,181038.800,0.000
184360.600,174109.900,319695.100,350330.400,189756.000,190760.900,196273.600,185026.400,0.000
186055.800,177482.300,321514.300,356127.200,203285.800,192673.300,200554.400,188819.800,0.000
185026.400,176376.900,320779.000,354888.400,202175.400,191671.000,199107.800,186940.400,0.000
182711.200,172271.300,318475.400,348216.200,187583.600,189166.200,193881.000,181954.400,0.000
182411.800,171099.000,317924.400,345727.400,180684.900,188673.100,192380.500,181037.700,0.000
184366.400,174108.800,319671.200,350305.000,189734.200,190767.100,196271.100,185026.200,0.000
186059.700,177484.400,321493.900,356105.600,203278.500,192680.500,200554.700,188821.000,0.000
185030.400,176387.400,320764.200,354874.000,202179.900,191682.400,199114.600,186946.500,0.000
182711.900,172279.100,318460.700,348202.200,187584.900,189168.000,193883.000,181954.100,0.000
182402.800,171095.500,317904.400,345706.500,180678.400,188669.800,192378.500,181032.400,0.000
184351.800,174097.800,319647.000,350274.500,189718.200,190757.200,196262.600,185017.600,0.000
186050.800,177480.400,321473.000,356076.400,203269.400,192669.000,200546.700,188817.600,0.000
185025.600,176384.400,320742.800,354845.500,202182.500,191670.200,199108.300,186945.100,0.000
182711.100,172276.400,318438.900,348175.300,187586.400,189169.100,193886.100,181957.000,0.000
182408.000,171097.500,317883.700,345681.000,180678.700,188672.600,192382.000,181036.100,0.000
184361.800,174100.600,319627.900,350246.600,189716.200,190755.400,196264.100,185016.400,0.000
186058.900,177478.200,321457.300,356049.100,203266.200,192671.200,200551.300,188818.300,0.000
185029.900,176382.600,320731.500,354828.000,202196.700,191673.700,199117.100,186952.700,0.000
182713.100,172273.400,318427.700,348156.700,187610.800,189167.400,193892.400,181963.700,0.000
182407.500,171090.800,317870.600,345652.400,180687.000,188669.600,192381.800,181038.000,0.000
184359.900,174092.400,319613.100,350213.000,189709.600,190753.900,196259.400,185015.300,0.000
186059.500,177472.400,321440.000,356017.000,203257.300,192672.600,200549.800,188816.600,0.000
185033.500,176380.300,320711.400,354795.600,202191.800,191676.900,199118.800,186952.800,0.000
182715.700,172275.500,318408.700,348126.800,187620.500,189174.100,193895.900,181966.700,0.000
182405.300,171090.600,317851.200,345622.000,180700.900,188674.900,192382.400,181036.400,0.000
184353.400,174089.500,319590.300,350179.100,189704.100,190756.400,196257.300,185010.700,0.000
186057.100,177473.100,321417.600,355986.300,203247.500,192677.200,200551.100,188817.000,0.000
185039.500,176389.300,320696.100,354776.000,202201.800,191683.900,199126.600,186959.800,0.000
182718.400,172280.300,318390.300,348103.800,187628.700,189173.200,193893.900,181965.700,0.000
182406.500,171091.700,317828.700,345594.100,180692.300,188673.700,192377.900,181034.300,0.000
184358.500,174094.800,319570.600,350152.900,189692.600,190756.400,196253.300,185010.100,0.000
186057.800,177476.800,321399.300,355960.900,203236.000,192673.000,200544.500,188814.000,0.000
185032.900,176389.800,320676.600,354756.400,202200.500,191685.700,199123.800,186960.200,0.000
182710.200,172280.500,318370.500,348092.100,187633.600,189182.400,193899.700,181971.700,0.000
182400.600,171090.000,317807.100,345574.300,180679.800,188672.800,192373.300,181030.800,0.000
184349.200,174086.800,319546.000,350123.900,189667.300,190755.700,196244.300,185003.500,0.000
186055.600,177475.300,321380.700,355936.000,203228.700,192674.400,200539.500,188813.900,0.000
185044.800,176401.800,320665.800,354740.300,202211.700,191685.100,199125.300,186965.500,0.000
182731.300,172302.100,318368.900,348084.200,187649.600,189187.800,193909.500,181983.000,0.000
182421.900,171112.100,317812.700,345571.200,180694.800,188687.400,192391.000,181045.000,0.000
184370.800,174107.300,319554.200,350119.000,189680.300,190769.900,196263.200,185016.100,0.000
186072.100,177493.200,321380.700,355926.600,203243.000,192687.400,200556.900,188826.000,0.000
185051.500,176411.300,320653.000,354724.000,202223.600,191693.300,199136.600,186973.300,0.000
182713.800,172286.000,318333.700,348045.200,187630.200,189177.200,193901.500,181973.800,0.000
182384.100,171075.500,317755.100,345510.000,180646.800,188659.100,192364.800,181019.600,0.000
184322.000,174058.900,319482.700,350042.500,189621.000,190736.600,196227.600,184984.300,0.000
186019.500,177441.700,321308.800,355844.800,203182.500,192647.400,200516.200,188790.500,0.000
185010.800,176372.400,320597.000,354660.000,202186.300,191661.600,199106.900,186947.200,0.000
182698.600,172272.000,318300.300,348004.300,187622.200,189166.500,193891.200,181963.300,0.000
182383.700,171073.000,317734.900,345482.300,180654.800,188663.000,192366.500,181018.400,0.000
184338.100,174068.100,319474.900,350024.100,189636.000,190743.800,196231.900,184984.200,0.000
186046.900,177460.900,321309.300,355840.300,203213.500,192665.300,200533.500,188801.400,0.000
185037.200,176393.700,320594.800,354655.400,202222.000,191679.500,199128.400,186961.000,0.000
182711.500,172284.900,318291.800,347993.500,187662.200,189176.000,193906.700,181973.300,0.000
182392.200,171084.700,317725.000,345464.800,180690.200,188668.200,192373.700,181024.900,0.000
184338.200,174075.800,319461.300,350002.900,189655.000,190746.800,196235.500,184988.300,0.000
186043.700,177464.900,321294.400,355820.700,203220.400,192675.400,200537.500,188805.100,0.000
185028.100,176390.800,320577.100,354631.800,202230.300,191687.700,199129.100,186963.700,0.000
182710.600,172286.600,318270.700,347962.900,187667.800,189176.300,193900.500,181971.100,0.000
182398.600,171090.300,317704.900,345434.400,180694.000,188667.700,192368.400,181022.100,0.000
184341.500,174076.300,319442.100,349975.600,189650.100,190746.200,196230.400,184987.400,0.000
186049.900,177470.300,321276.800,355797.600,203210.900,192671.100,200533.500,188804.700,0.000
185041.000,176405.000,320563.600,354618.100,202234.600,191691.400,199133.800,186968.200,0.000
182720.000,172294.800,318257.800,347949.300,187672.600,189180.500,193903.800,181974.000,0.000
182398.600,171088.800,317688.300,345415.400,180679.700,188669.800,192367.100,181022.000,0.000
184344.100,174076.100,319423.800,349953.200,189637.700,190749.300,196231.600,184988.800,0.000
186049.700,177469.800,321256.600,355772.400,203213.000,192674.100,200536.600,188809.200,0.000
185038.300,176402.800,320541.200,354590.600,202230.500,191691.800,199132.100,186971.100,0.000
182716.900,172293.800,318234.100,347926.700,187662.500,189190.200,193909.800,181979.700,0.000
182398.100,171087.600,317667.800,345393.000,180667.600,188669.700,192369.000,181023.800,0.000
184345.200,174078.200,319406.300,349928.200,189621.200,190743.800,196228.100,184986.500,0.000
186049.500,177471.500,321242.700,355751.800,203202.900,192668.900,200535.500,188808.100,0.000
185041.700,176406.100,320532.400,354574.100,202229.000,191689.500,199135.800,186974.600,0.000
182719.100,172295.400,318225.400,347906.400,187656.900,189185.700,193910.600,181982.900,0.000
182398.100,171091.400,317656.600,345372.800,180667.200,188675.800,192375.500,181030.000,0.000
184340.600,174075.900,319388.400,349904.000,189624.700,190751.900,196235.000,184992.800,0.000
186053.400,177473.800,321223.400,355725.200,203207.000,192683.400,200542.300,188814.800,0.000
185043.000,176410.000,320512.500,354553.300,202246.300,191703.300,199146.500,186984.300,0.000
182714.400,172298.100,318204.300,347884.300,187672.700,189191.900,193915.200,181985.700,0.000
182392.400,171089.000,317635.800,345339.400,180660.800,188676.100,192369.500,181025.100,0.000
184336.500,174072.400,319368.000,349867.300,189608.600,190752.300,196227.700,184984.400,0.000
186048.900,177470.500,321203.500,355694.700,203203.100,192682.000,200538.800,188809.200,0.000
185042.900,176412.600,320495.800,354528.900,202257.400,191708.800,199148.900,186983.000,0.000
182716.800,172300.700,318189.800,347858.000,187686.500,189198.200,193918.700,181986.200,0.000
182393.000,171090.500,317616.300,345310.200,180667.800,188674.500,192368.900,181021.200,0.000
184341.100,174073.700,319350.900,349840.200,189606.300,190753.900,196227.600,184979.600,0.000
186056.500,177471.900,321188.000,355675.900,203204.500,192694.100,200546.500,188811.300,0.000
185045.700,176415.100,320478.700,354515.300,202273.300,191713.300,199154.400,186988.800,0.000
182720.400,172304.000,318171.700,347838.800,187700.700,189193.000,193916.500,181987.800,0.000
182391.900,171088.800,317597.200,345281.200,180666.300,188674.100,192366.800,181023.100,0.000
184335.000,174071.800,319330.600,349808.300,189597.600,190752.800,196222.500,184982.200,0.000
186052.400,177471.900,321169.700,355648.400,203198.100,192689.700,200539.500,188811.600,0.000
185055.800,176424.400,320468.600,354497.800,202286.300,191718.600,199159.300,186994.700,0.000
182726.100,172312.700,318158.400,347821.200,187720.100,189201.600,193926.500,181996.500,0.000
182397.300,171096.200,317581.900,345259.700,180673.800,188680.200,192369.700,181025.900,0.000
184340.500,174072.600,319311.300,349781.000,189587.800,190755.900,196220.300,184978.700,0.000
186062.500,177477.200,321152.400,355624.400,203197.100,192697.800,200545.800,188813.500,0.000
185054.300,176425.600,320445.400,354472.200,202293.600,191719.300,199167.100,186998.600,0.000
182721.000,172312.800,318136.300,347796.000,187734.200,189201.700,193934.400,182002.800,0.000
182388.500,171088.100,317554.900,345224.800,180673.700,188676.500,192369.000,181023.500,0.000
184327.400,174058.900,319279.300,349737.100,189572.600,190747.700,196210.600,184968.200,0.000
186046.500,177462.100,321122.300,355584.400,203182.100,192692.300,200537.700,188808.100,0.000
185051.700,176421.500,320426.200,354453.200,202305.300,191726.000,199171.000,187006.000,0.000
182725.300,172311.400,318119.500,347783.700,187751.200,189212.000,193939.600,182008.800,0.000
182384.800,171076.500,317534.800,345204.500,180671.200,188679.700,192365.500,181020.800,0.000
184325.700,174047.700,319263.300,349713.200,189556.100,190752.600,196208.900,184967.700,0.000
186051.100,177457.300,321109.300,355559.600,203166.900,192693.400,200536.300,188808.600,0.000
185058.000,176421.800,320414.800,354436.500,202312.700,191732.200,199180.800,187013.900,0.000
182731.600,172313.900,318107.600,347772.400,187762.300,189213.800,193948.700,182013.600,0.000
182389.000,171078.000,317520.200,345189.000,180662.700,188678.800,192370.100,181018.600,0.000
184325.000,174045.700,319243.500,349691.800,189530.500,190745.900,196207.100,184960.000,0.000
186043.300,177454.200,321086.600,355538.800,203151.700,192687.300,200535.900,188802.700,0.000
185049.400,176423.800,320391.900,354417.400,202315.900,191725.700,199178.600,187007.300,0.000
182720.500,172314.300,318086.000,347750.900,187767.500,189211.300,193949.000,182006.800,0.000
182380.100,171075.800,317498.800,345159.200,180652.200,188675.600,192366.000,181008.800,0.000
184319.700,174042.100,319221.700,349652.800,189509.200,190741.800,196196.600,184949.800,0.000
186043.700,177455.200,321067.300,355503.800,203144.400,192687.800,200528.500,188798.800,0.000
185052.100,176428.000,320375.200,354389.100,202325.600,191725.900,199178.900,187009.100,0.000
182721.400,172316.700,318066.300,347721.100,187776.900,189206.100,193946.100,182007.500,0.000
182382.100,171076.500,317475.500,345126.600,180652.800,188671.100,192359.000,181007.900,0.000
184315.600,174037.500,319197.200,349611.200,189499.800,190732.300,196187.000,184942.500,0.000
186043.600,177453.500,321045.900,355463.100,203140.100,192677.000,200522.200,188796.500,0.000
185061.400,176438.100,320359.100,354366.400,202345.900,191724.200,199180.400,187019.400,0.000
182726.300,172325.800,318051.600,347705.500,187808.800,189210.400,193951.300,182019.100,0.000
182375.800,171076.100,317456.800,345094.800,180662.300,188663.800,192353.500,181004.700,0.000
184308.400,174033.300,319177.200,349575.600,189490.000,190725.500,196177.600,184938.900,0.000
186040.400,177450.800,321025.500,355430.600,203126.800,192672.400,200514.300,188793.700,0.000
185059.800,176439.100,320342.800,354341.400,202352.500,191726.200,199184.500,187022.800,0.000
182733.000,172330.100,318037.200,347683.400,187822.500,189217.500,193960.000,182026.300,0.000
182380.500,171074.200,317440.000,345069.700,180663.700,188664.000,192353.800,181008.100,0.000
184313.800,174031.000,319159.300,349547.900,189474.900,190722.600,196170.900,184934.100,0.000
186045.600,177454.700,321011.100,355413.000,203124.300,192671.400,200514.300,188792.000,0.000
185064.700,176445.400,320328.600,354331.000,202372.500,191726.200,199190.200,187024.800,0.000
182731.200,172332.200,318016.700,347662.200,187840.800,189209.500,193958.600,182018.600,0.000
182379.200,171072.800,317416.500,345038.600,180666.000,188660.100,192350.500,180995.600,0.000
184310.200,174024.600,319132.300,349512.800,189466.500,190719.400,196167.000,184921.900,0.000
186042.700,177449.100,320988.000,355383.400,203119.200,192674.500,200516.100,188788.900,0.000
185067.600,176445.300,320312.000,354309.200,202380.800,191731.200,199196.600,187028.000,0.000
182736.300,172333.800,318002.500,347643.300,187852.900,189217.900,193965.700,182023.000,0.000
182381.200,171071.000,317398.500,345013.600,180665.600,188666.100,192351.200,180995.000,0.000
184308.700,174019.600,319111.300,349482.300,189448.400,190724.300,196163.300,184916.900,0.000
186045.400,177449.300,320967.600,355357.300,203103.700,192678.200,200513.400,188783.700,0.000
185070.700,176450.400,320294.300,354293.400,202386.300,191733.900,199199.900,187031.000,0.000
182736.200,172334.300,317983.700,347628.600,187864.300,189217.000,193968.900,182029.300,0.000
182378.300,171066.800,317377.200,344990.600,180659.600,188665.000,192349.700,180995.900,0.000
184310.100,174015.500,319092.400,349454.400,189430.900,190722.200,196159.900,184916.000,0.000
186049.800,177446.800,320950.200,355331.600,203097.100,192679.600,200513.300,188787.000,0.000
185077.500,176452.600,320276.000,354276.000,202397.400,191738.700,199205.500,187037.300,0.000
182741.300,172341.800,317965.600,347611.800,187871.700,189224.300,193977.700,182035.600,0.000
182378.100,171070.700,317358.900,344965.500,180644.800,188673.900,192356.800,180999.600,0.000
184302.400,174011.600,319068.200,349418.700,189402.300,190719.500,196157.000,184910.600,0.000
186043.100,177441.800,320923.300,355295.400,203076.500,192672.400,200507.000,188779.400,0.000
185075.500,176458.000,320255.600,354252.500,202409.500,191739.900,199209.900,187041.900,0.000
182739.000,172346.200,317945.300,347589.400,187885.300,189222.600,193979.000,182036.500,0.000
182369.600,171062.800,317331.500,344932.100,180634.700,188660.000,192342.000,180987.400,0.000
184292.900,173999.700,319039.700,349379.600,189380.200,190710.500,196140.300,184898.200,0.000
186037.400,177437.200,320901.200,355264.400,203071.100,192672.000,200502.700,188777.100,0.000
185076.300,176461.400,320239.100,354234.800,202427.300,191743.600,199215.000,187046.500,0.000
182742.000,172351.900,317930.200,347578.500,187913.600,189231.000,193989.400,182043.800,0.000
182364.100,171059.100,317309.700,344907.200,180647.300,188659.100,192344.200,180985.600,0.000
184290.200,173996.900,319019.600,349349.400,189375.100,190709.400,196137.700,184894.100,0.000
186038.700,177439.700,320882.700,355235.300,203064.800,192673.700,200501.100,188778.500,0.000
185077.100,176468.700,320221.400,354209.100,202439.400,191747.000,199218.000,187052.000,0.000
182740.300,172358.100,317911.300,347549.900,187932.000,189231.000,193988.200,182046.400,0.000
182374.000,171072.500,317295.500,344882.900,180665.300,188663.500,192344.200,180988.300,0.000
184297.700,174002.900,319000.100,349315.400,189365.200,190708.800,196130.100,184889.500,0.000
186033.800,177434.000,320858.900,355203.200,203045.200,192672.500,200495.600,188776.900,0.000
185075.000,176465.900,320200.900,354192.100,202450.400,191749.600,199223.300,187062.700,0.000
182740.600,172357.300,317893.200,347537.800,187963.000,189236.800,193996.900,182060.000,0.000
182368.900,171064.500,317271.700,344858.700,180669.500,188666.500,192342.800,180990.400,0.000
184283.400,173990.000,318972.300,349285.000,189348.300,190712.100,196128.600,184887.300,0.000
186025.600,177429.500,320835.000,355172.900,203026.500,192670.600,200491.400,188773.300,0.000
185074.700,176469.200,320179.900,354173.500,202448.300,191748.800,199223.400,187063.500,0.000
182744.500,172359.100,317871.600,347526.600,187962.900,189236.000,193999.500,182059.100,0.000
182369.200,171060.400,317251.600,344846.100,180656.300,188663.800,192343.600,180985.700,0.000
184284.600,173981.400,318951.300,349258.900,189311.200,190702.900,196117.900,184875.400,0.000
186030.700,177423.200,320816.600,355149.400,203002.400,192667.000,200488.400,188771.000,0.000
185080.300,176471.800,320167.600,354161.400,202458.400,191751.000,199233.500,187073.400,0.000
182748.600,172366.700,317860.400,347515.500,187975.400,189243.100,194010.900,182070.500,0.000
182375.900,171066.000,317235.700,344823.200,180647.700,188664.500,192344.700,180990.800,0.000
184285.800,173982.600,318934.100,349229.500,189296.200,190700.400,196113.400,184874.700,0.000
186030.100,177426.400,320800.800,355121.400,202993.900,192665.100,200485.000,188768.200,0.000
185089.200,176483.700,320157.300,354144.800,202470.700,191755.300,199240.200,187077.800,0.000
182762.900,172381.400,317852.700,347507.100,187997.300,189249.400,194022.500,182074.200,0.000
182372.200,171064.700,317218.000,344800.600,180640.800,188663.400,192344.500,180981.500,0.000
184279.500,173975.200,318912.300,349199.200,189275.700,190696.800,196106.100,184864.800,0.000
186030.600,177425.900,320780.500,355094.200,202988.100,192667.500,200483.400,188767.900,0.000
185089.300,176486.900,320137.600,354123.300,202483.700,191759.700,199243.600,187082.700,0.000
182754.400,172380.100,317830.900,347482.400,188014.200,189249.400,194023.300,182078.500,0.000
182368.400,171065.000,317199.500,344773.900,180650.800,188671.500,192349.500,180989.500,0.000
184274.400,173970.800,318891.300,349163.500,189263.900,190693.600,196100.500,184864.000,0.000
186022.800,177417.800,320758.800,355061.000,202973.500,192661.000,200477.800,188765.700,0.000
185082.800,176483.800,320119.600,354102.400,202495.300,191755.900,199245.200,187088.100,0.000
182754.900,172381.100,317814.600,347462.600,188036.500,189246.700,194023.900,182081.700,0.000
182368.900,171062.600,317178.500,344743.800,180655.600,188661.500,192336.600,180981.100,0.000
184278.400,173971.100,318871.900,349131.800,189255.300,190691.400,196089.500,184857.200,0.000
186030.700,177423.600,320744.100,355033.700,202965.100,192665.600,200473.000,188766.800,0.000
185098.300,176500.000,320109.300,354090.300,202510.900,191767.300,199253.600,187101.000,0.000
182770.000,172396.600,317801.100,347452.300,188063.800,189257.900,194032.500,182095.400,0.000
182376.500,171068.700,317164.000,344724.800,180667.200,188668.900,192337.800,180987.800,0.000
184278.200,173967.600,318851.100,349099.800,189238.800,190690.900,196083.000,184854.300,0.000
186033.700,177427.300,320726.600,355006.800,202951.700,192665.300,200473.400,188767.500,0.000
185098.200,176507.700,320094.600,354069.300,202520.100,191768.500,199258.500,187105.500,0.000
182764.600,172402.100,317786.600,347429.400,188078.900,189257.500,194037.200,182096.700,0.000
182374.500,171072.500,317144.300,344692.100,180663.000,188663.800,192333.900,180979.000,0.000
184275.700,173969.000,318830.500,349061.900,189217.200,190686.600,196076.200,184843.700,0.000
186028.500,177426.900,320703.800,354970.700,202935.400,192664.000,200466.900,188761.200,0.000
185100.900,176513.800,320075.300,354042.800,202523.100,191770.500,199257.400,187104.800,0.000
182766.600,172407.800,317766.500,347406.500,188079.400,189258.100,194036.700,182098.200,0.000
182373.000,171075.300,317124.600,344669.500,180650.700,188665.600,192333.100,180980.400,0.000
184271.700,173968.500,318809.100,349034.400,189195.800,190692.700,196073.900,184843.800,0.000
186028.600,177429.900,320685.300,354945.800,202924.400,192674.100,200471.200,188764.300,0.000
185106.700,176520.800,320058.000,354025.500,202531.500,191775.800,199263.800,187110.500,0.000
182777.300,172416.100,317750.400,347397.300,188091.200,189263.200,194043.700,182102.400,0.000
182383.300,171078.700,317107.400,344654.600,180643.500,188667.600,192335.300,180978.900,0.000
184290.000,173977.800,318799.100,349019.700,189190.000,190694.800,196079.200,184845.900,0.000
186055.400,177447.200,320683.400,354938.900,202938.700,192681.300,200481.800,188777.100,0.000
185137.000,176547.100,320067.600,354033.600,202571.000,191799.600,199292.500,187137.500,0.000
182802.800,172442.500,317760.600,347404.700,188134.500,189291.800,194078.200,182129.300,0.000
182400.000,171098.100,317107.600,344646.000,180667.900,188683.500,192355.600,180995.800,0.000
184283.800,173972.000,318776.500,348982.100,189177.700,190689.500,196072.500,184840.400,0.000
186022.700,177419.300,320638.800,354880.100,202909.000,192658.700,200459.100,188755.400,0.000
185088.400,176505.800,320004.300,353961.100,202538.200,191760.700,199258.500,187105.600,0.000
182743.200,172386.300,317682.300,347313.000,188084.000,189236.000,194026.800,182083.700,0.000
182345.800,171047.500,317036.800,344558.100,180624.800,188637.400,192310.800,180955.500,0.000
184250.000,173939.400,318724.600,348910.300,189142.900,190661.700,196041.700,184811.300,0.000
186014.000,177408.100,320609.100,354834.000,202892.500,192650.000,200446.800,188744.700,0.000
185102.500,176520.300,319999.900,353947.800,202569.800,191776.800,199273.000,187122.800,0.000
182776.100,172420.600,317696.300,347321.300,188146.200,189272.200,194059.100,182118.100,0.000
182372.900,171071.200,317044.000,344555.700,180666.600,188658.500,192325.500,180973.400,0.000
184266.500,173954.900,318725.100,348902.400,189162.200,190675.900,196048.100,184822.900,0.000
186026.100,177421.500,320606.400,354827.300,202906.500,192663.500,200453.700,188756.600,0.000
185112.200,176533.100,319992.000,353941.500,202589.200,191785.900,199277.900,187131.400,0.000
182783.400,172433.000,317684.700,347312.700,188173.600,189276.600,194061.700,182123.600,0.000
182376.300,171075.800,317030.300,344538.700,180673.900,188670.400,192331.000,180977.900,0.000
184267.300,173952.200,318708.800,348876.300,189150.800,190683.100,196052.300,184824.800,0.000
186032.100,177422.400,320590.900,354804.200,202897.100,192672.900,200461.600,188761.900,0.000
185119.800,176540.000,319978.100,353925.700,202595.300,191789.100,199286.900,187139.700,0.000
182785.300,172437.800,317670.300,347298.300,188180.000,189280.000,194069.000,182129.300,0.000
182370.400,171072.100,317010.400,344515.800,180658.900,188666.200,192328.700,180973.400,0.000
184264.600,173951.500,318688.200,348855.100,189133.300,190681.200,196047.500,184819.000,0.000
186032.600,177427.300,320570.300,354782.800,202883.800,192668.100,200455.000,188755.500,0.000
185122.200,176549.300,319965.600,353914.700,202603.700,191799.300,199295.700,187144.900,0.000
182784.800,172443.500,317656.900,347286.600,188192.700,189292.100,194083.100,182134.500,0.000
182370.500,171076.600,316994.200,344494.000,180654.300,188670.400,192332.400,180973.500,0.000
184262.300,173950.800,318671.000,348821.300,189111.300,190680.100,196041.600,184815.000,0.000
186032.400,177430.600,320555.200,354756.700,202883.300,192671.900,200457.400,188759.800,0.000
185130.400,176562.100,319950.800,353900.300,202628.700,191804.100,199304.200,187153.000,0.000
182792.600,172458.300,317643.800,347276.100,188216.500,189292.500,194088.200,182142.800,0.000
182372.000,171084.200,316979.600,344476.400,180659.600,188678.600,192337.400,180975.900,0.000
184260.400,173949.400,318650.100,348791.600,189098.800,190681.500,196039.200,184809.300,0.000
186033.200,177430.500,320537.300,354726.900,202876.300,192669.900,200455.200,188756.800,0.000
185136.300,176569.000,319939.700,353880.900,202644.800,191808.800,199310.000,187158.700,0.000
182799.600,172464.100,317631.600,347254.300,188230.700,189298.700,194091.200,182143.200,0.000
182374.900,171085.500,316960.500,344445.400,180657.800,188672.100,192327.700,180967.900,0.000
184259.700,173948.500,318629.300,348761.200,189088.500,190681.100,196031.300,184801.500,0.000
186030.700,177425.000,320516.300,354701.700,202869.800,192678.000,200453.700,188754.600,0.000
185134.500,176566.600,319917.200,353861.900,202655.500,191819.500,199312.800,187162.900,0.000
182797.800,172464.400,317609.000,347235.200,188248.000,189304.800,194093.700,182147.400,0.000
182370.400,171079.700,316938.200,344416.600,180657.800,188666.500,192319.200,180962.400,0.000
184260.900,173943.300,318606.100,348726.900,189074.500,190670.700,196020.200,184792.100,0.000
186035.500,177425.600,320494.200,354677.200,202862.300,192670.600,200448.100,188747.300,0.000
185133.100,176565.900,319897.300,353847.600,202665.200,191808.900,199312.600,187160.600,0.000
182792.000,172460.300,317587.300,347218.000,188263.300,189293.100,194092.200,182146.200,0.000
182362.100,171070.700,316911.400,344388.900,180655.800,188663.300,192318.300,180960.000,0.000
184249.400,173929.900,318580.800,348695.200,189056.500,190665.400,196014.200,184788.400,0.000
186028.100,177415.400,320471.800,354648.300,202853.700,192667.800,200444.300,188745.600,0.000
185132.300,176559.700,319875.200,353822.800,202673.000,191809.200,199313.900,187159.200,0.000
182787.700,172452.200,317563.900,347187.500,188271.200,189290.700,194091.700,182143.100,0.000
182353.700,171061.800,316887.800,344352.700,180653.600,188659.400,192314.700,180953.600,0.000
184241.100,173921.900,318558.300,348655.800,189043.800,190666.700,196009.000,184777.200,0.000
186027.500,177414.800,320455.700,354614.600,202845.100,192670.800,200442.300,188741.000,0.000
185131.300,176564.200,319862.100,353799.900,202685.200,191816.900,199318.400,187163.100,0.000
182791.300,172459.100,317551.500,347168.800,188295.700,189293.500,194095.800,182146.300,0.000
